# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-oneof-u-packed	encode	drop	103.3	0.951	0.171	0.361		2.108	0.182	0.384
codec-U	U-oneof-u-packed	encode	retain	103.3	0.951	0.217	0.430		1.977	0.220	0.460
codec-U	U-nested-group	decode	drop	347.8	0.933	0.729	1.205	1.236	1.652	0.741	1.214
codec-U	U-nested-group	decode	retain	347.8	0.933	0.773	1.396	1.410	1.807	0.780	1.377
codec-U	U-oneof-u-msg	encode	drop	128.2	0.957	0.264	0.370		1.399	0.275	0.380
codec-U	U-oneof-u-msg	encode	retain	128.2	0.957	0.225	0.434		1.928	0.211	0.450
codec-U	U-element-u-repeated	encode	drop	1330.1	1.018	0.188	0.405		2.153	0.187	0.405
codec-U	U-element-u-repeated	encode	retain	1330.1	1.018	0.228	0.418		1.835	0.229	0.417
codec-U	U-wire-ListResultsResponse-page-as-wt1	decode	drop						1.597		
codec-U	U-wire-ListResultsResponse-page-as-wt1	decode	retain						1.704		
codec-U	U-root-u-fixed32	encode	drop	621.7	1.023	0.157	0.302		1.924	0.159	0.307
codec-U	U-root-u-fixed32	encode	retain	621.7	1.023	0.207	0.331		1.600	0.208	0.332
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	encode	drop						1.993		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	encode	retain						1.847		
codec-U	U-oneof-member-alone	encode	drop	84.5	0.959	0.196	0.509		2.598	0.187	0.505
codec-U	U-oneof-member-alone	encode	retain	84.5	0.959	0.254	0.576		2.263	0.248	0.581
codec-U	U-nested-u-fixed64	encode	drop	266.5	1.039	0.172	0.359		2.086	0.189	0.397
codec-U	U-nested-u-fixed64	encode	retain	266.5	1.039	0.228	0.395		1.736	0.247	0.429
codec-U	U-root-u-len	encode	drop	615.5	1.068	0.161	0.311		1.925	0.166	0.317
codec-U	U-root-u-len	encode	retain	615.5	1.068	0.209	0.340		1.622	0.214	0.345
codec-U	U-enum-value-2147483647	encode	drop	73.3	1.044	0.251	0.508		2.025	0.250	0.503
codec-U	U-enum-value-2147483647	encode	retain	73.3	1.044	0.307	0.577		1.881	0.293	0.568
codec-U	U-root-u-fixed64	decode-read	drop	577.4	0.992	0.855	1.314	1.337	1.536	0.821	1.278
codec-U	U-root-u-fixed64	decode-read	retain	577.4	0.992	0.845	1.407	1.429	1.667	0.827	1.386
codec-U	U-oneof-group	encode	drop	99.9	0.976	0.177	0.372		2.101	0.181	0.382
codec-U	U-oneof-group	encode	retain	99.9	0.976	0.215	0.433		2.012	0.216	0.450
codec-U	U-oneof-group	decode-read	drop	137.1	0.965	0.662	1.034	1.076	1.561	0.680	1.064
codec-U	U-oneof-group	decode-read	retain	137.1	0.965	0.748	1.325	1.374	1.772	0.771	1.356
codec-U	U-oneof-u-len	encode	drop	100.6	0.960	0.175	0.367		2.104	0.175	0.379
codec-U	U-oneof-u-len	encode	retain	100.6	0.960	0.222	0.437		1.969	0.223	0.444
codec-U	U-nested-u-repeated	decode-read	drop	258.5	0.955	0.773	1.291	1.320	1.669	0.765	1.275
codec-U	U-nested-u-repeated	decode-read	retain	258.5	0.955	1.116	1.509	1.537	1.353	1.101	1.514
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode-read	drop						1.437		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode-read	retain						1.494		
codec-U	U-nested-u-varint	decode-read	drop	288.6	0.945	0.764	1.285	1.320	1.683	0.778	1.320
codec-U	U-nested-u-varint	decode-read	retain	288.6	0.945	0.819	1.472	1.507	1.797	0.831	1.527
codec-U	U-leaf-u-msg	encode	drop	224.7	1.047	0.174	0.371		2.135	0.172	0.362
codec-U	U-leaf-u-msg	encode	retain	224.7	1.047	0.242	0.408		1.684	0.248	0.411
codec-U	U-oneof-u-len	decode	drop	113.1	0.976	0.722	1.207	1.290	1.673	0.723	1.215
codec-U	U-oneof-u-len	decode	retain	113.1	0.976	0.828	1.618	1.670	1.953	0.843	1.622
codec-U	U-element-u-fixed32	decode-read	drop	1667.7	0.961	0.804	1.313	1.288	1.634	0.792	1.327
codec-U	U-element-u-fixed32	decode-read	retain	1667.7	0.961	0.843	1.419	1.385	1.682	0.815	1.427
codec-U	U-root-u-varint	decode-read	drop	663.1	0.986	0.834	1.314	1.307	1.576	0.836	1.308
codec-U	U-root-u-varint	decode-read	retain	663.1	0.986	0.838	1.408	1.416	1.680	0.839	1.398
codec-U	U-nested-group	encode	drop	267.5	1.041	0.170	0.358		2.105	0.172	0.364
codec-U	U-nested-group	encode	retain	267.5	1.041	0.223	0.393		1.766	0.220	0.398
codec-U	U-nested-u-msg	decode	drop	312.6	0.940	0.776	1.300	1.347	1.675	0.783	1.334
codec-U	U-nested-u-msg	decode	retain	312.6	0.940	0.821	1.504	1.538	1.831	0.822	1.524
codec-U	U-leaf-u-packed	encode	drop	268.7	1.034	0.172	0.362		2.099	0.172	0.366
codec-U	U-leaf-u-packed	encode	retain	268.7	1.034	0.231	0.407		1.760	0.225	0.410
codec-U	U-oneof-interleaved	decode-read	drop	222.0	0.951	0.583	0.904	0.930	1.550	0.595	0.940
codec-U	U-oneof-interleaved	decode-read	retain	222.0	0.951	1.113	1.972	2.004	1.771	1.147	2.053
codec-U	U-root-u-msg	encode	drop	624.4	1.038	0.158	0.302		1.911	0.159	0.306
codec-U	U-root-u-msg	encode	retain	624.4	1.038	0.206	0.331		1.605	0.210	0.339
codec-U	U-oneof-member-before-known	decode	drop	125.4	1.008	0.739	1.239	1.328	1.677	0.723	1.240
codec-U	U-oneof-member-before-known	decode	retain	125.4	1.008	0.854	1.680	1.737	1.967	0.857	1.649
codec-U	U-wire-ListResultsResponse-results-as-wt5	encode	drop						1.915		
codec-U	U-wire-ListResultsResponse-results-as-wt5	encode	retain						1.647		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	drop						1.741		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	retain						1.945		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	drop						1.991		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	retain						1.808		
codec-U	U-wire-ListResultsResponse-results-as-wt0	encode	drop						1.806		
codec-U	U-wire-ListResultsResponse-results-as-wt0	encode	retain						1.615		
codec-U	U-element-u-len	decode-read	drop	2128.8	0.989	0.803	1.316	1.287	1.639	0.813	1.334
codec-U	U-element-u-len	decode-read	retain	2128.8	0.989	0.852	1.398	1.388	1.641	0.856	1.401
codec-U	U-root-all	decode-read	drop	737.6	1.032	0.815	1.243	1.272	1.525	0.807	1.219
codec-U	U-root-all	decode-read	retain	737.6	1.032	1.003	1.618	1.622	1.614	0.994	1.615
codec-U	U-root-before	encode	drop	623.0	1.027	0.158	0.304		1.926	0.160	0.306
codec-U	U-root-before	encode	retain	623.0	1.027	0.204	0.329		1.610	0.204	0.330
codec-U	U-element-u-len	encode	drop	1328.2	1.024	0.191	0.404		2.121	0.188	0.401
codec-U	U-element-u-len	encode	retain	1328.2	1.024	0.224	0.421		1.878	0.221	0.416
codec-U	U-nested-u-packed	decode	drop	305.9	0.937	0.763	1.309	1.347	1.716	0.767	1.328
codec-U	U-nested-u-packed	decode	retain	305.9	0.937	0.807	1.502	1.539	1.860	0.822	1.527
codec-U	U-wire-ListProbeResponse-probes-as-wt5	encode	drop						2.073		
codec-U	U-wire-ListProbeResponse-probes-as-wt5	encode	retain						1.879		
codec-U	U-root-group	decode	drop	674.1	0.983	0.780	1.268	1.273	1.625	0.804	1.313
codec-U	U-root-group	decode	retain	674.1	0.983	0.866	1.435	1.391	1.658	0.895	1.490
codec-U	U-nested-u-msg	decode-read	drop	316.2	0.978	0.823	1.339	1.389	1.628	0.830	1.353
codec-U	U-nested-u-msg	decode-read	retain	316.2	0.978	0.866	1.545	1.570	1.784	0.838	1.542
codec-U	U-oneof-member-alone	decode	drop	112.3	0.989	0.779	1.333	1.423	1.711	0.772	1.328
codec-U	U-oneof-member-alone	decode	retain	112.3	0.989	0.907	1.788	1.850	1.970	0.907	1.786
codec-U	U-oneof-u-varint	decode-read	drop	140.3	0.981	0.715	1.159	1.224	1.622	0.705	1.146
codec-U	U-oneof-u-varint	decode-read	retain	140.3	0.981	0.810	1.537	1.591	1.897	0.798	1.519
codec-U	U-element-u-repeated	decode	drop	1978.5	0.987	0.797	1.386	1.339	1.739	0.796	1.362
codec-U	U-element-u-repeated	decode	retain	1978.5	0.987	0.837	1.483	1.458	1.771	0.829	1.473
codec-U	U-wire-ListResultsResponse-page-as-wt5	encode	drop						1.911		
codec-U	U-wire-ListResultsResponse-page-as-wt5	encode	retain						1.645		
codec-U	U-oneof-interleaved	encode	drop	129.2	0.951	0.172	0.370		2.148	0.173	0.372
codec-U	U-oneof-interleaved	encode	retain	129.2	0.951	0.221	0.429		1.943	0.206	0.440
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	drop						1.778		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	retain						1.980		
codec-U	U-wire-ListResultsResponse-results-as-wt0	decode	drop						1.599		
codec-U	U-wire-ListResultsResponse-results-as-wt0	decode	retain						1.712		
codec-U	U-element-all	decode	drop	2043.5	0.975	0.778	1.331	1.302	1.710	0.789	1.353
codec-U	U-element-all	decode	retain	2043.5	0.975	0.872	1.553	1.507	1.781	0.881	1.556
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	drop						1.600		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	retain						1.646		
codec-U	U-root-max-tag	encode	drop	615.6	1.041	0.160	0.304		1.899	0.159	0.307
codec-U	U-root-max-tag	encode	retain	615.6	1.041	0.205	0.333		1.629	0.207	0.340
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	encode	drop						1.326		
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	encode	retain						1.279		
codec-U	U-element-all	decode-read	drop	2114.8	0.982	0.801	1.347	1.299	1.682	0.808	1.337
codec-U	U-element-all	decode-read	retain	2114.8	0.982	0.911	1.546	1.482	1.698	0.882	1.536
