# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ns per call = client process CPU (or wall) per round / calls in the round
file	transport	cell	dir	inflight	rounds	cpu_median_ns	cpu_min_ns	cpu_max_ns	wall_median_ns	wall_min_ns	wall_max_ns
rpc-shipped	shipped	D-retain	a	1	12	2466843.8	2314968.8	2661062.5	2858397.0	2620396.1	3247542.7
rpc-shipped	shipped	D-drop	a	1	12	2473453.1	2381343.8	2699000.0	2979339.0	2630281.9	3283759.2
rpc-shipped	shipped	A	a	8	12	2630375.0	2371437.5	2804125.0	2710114.2	2454127.0	2930149.3
rpc-shipped	shipped	B	a	8	12	2648625.0	2405468.8	2998625.0	2777105.7	2437536.5	3088021.7
rpc-shipped	shipped	C-retain	a	8	12	2910343.8	2698562.5	3161718.8	2976231.8	2846689.4	3385675.5
rpc-shipped	shipped	C-drop	a	8	12	3127703.1	2918812.5	3548312.5	3280603.5	2981666.3	3778659.3
rpc-shipped	shipped	D-retain	a	8	12	2929984.4	2301312.5	3095343.8	3012128.6	2327286.2	3488092.5
rpc-shipped	shipped	D-drop	a	8	12	3189828.1	2870187.5	3351593.8	3394394.6	3050169.3	4167967.4
rpc-shipped	shipped	A	a	16	12	3041828.1	2525062.5	3186531.2	3173406.5	2537445.4	4275878.4
rpc-shipped	shipped	B	a	16	12	2822875.0	2670687.5	2969875.0	2875601.4	2716076.0	3225198.6
rpc-shipped	shipped	C-retain	a	16	12	3345562.5	2815093.8	3479437.5	3419195.7	2854678.0	3655278.4
rpc-shipped	shipped	C-drop	a	16	12	3679781.2	3400500.0	3823968.8	3768825.6	3490932.9	4467775.4
rpc-shipped	shipped	D-retain	a	16	12	3330437.5	2608562.5	3620750.0	3540933.7	2629464.6	4283320.0
rpc-shipped	shipped	D-drop	a	16	12	3522375.0	2817062.5	3664250.0	3576374.7	2832666.7	5039969.6
rpc-shipped	shipped	A	b	1	12	1797671.9	1760375.0	1898812.5	3818910.7	3609334.0	4835792.2
rpc-shipped	shipped	B	b	1	12	1212984.4	1164031.2	1232062.5	3095061.9	2930477.9	3294963.5
rpc-shipped	shipped	C-retain	b	1	12	1030687.5	956687.5	1109906.2	2952224.8	2711347.9	3334195.8
rpc-shipped	shipped	C-drop	b	1	12	1061718.8	1004250.0	1156437.5	2970298.5	2738051.5	3305638.0
rpc-shipped	shipped	D-retain	b	1	12	1110593.8	1020406.2	1169375.0	2990872.5	2828112.2	3764863.3
rpc-shipped	shipped	D-drop	b	1	12	1093437.5	1035812.5	1375000.0	3033698.4	2862796.9	3316921.2
rpc-shipped	shipped	A	b	8	12	1973562.5	1696156.2	2437093.8	2579726.0	2089949.5	2956008.8
rpc-shipped	shipped	B	b	8	12	1323375.0	1235593.8	1408531.2	2356633.7	2078554.8	2660317.0
rpc-shipped	shipped	C-retain	b	8	12	1192718.8	1117343.8	1369843.8	2384010.0	2162567.1	2727133.3
rpc-shipped	shipped	C-drop	b	8	12	1190703.1	1101593.8	1375531.2	2275127.0	2098089.6	2532286.5
rpc-shipped	shipped	D-retain	b	8	12	1250765.6	1081218.8	1458875.0	2217028.0	1992211.6	2508236.2
rpc-shipped	shipped	D-drop	b	8	12	1128250.0	1057750.0	1348812.5	2252191.4	1974089.0	2409351.6
rpc-shipped	shipped	A	b	16	12	2031281.2	1807187.5	2406437.5	2370999.5	2046554.0	2627205.0
rpc-shipped	shipped	B	b	16	12	1336031.2	1197812.5	1540218.8	2316607.0	2219109.8	3028250.3
rpc-shipped	shipped	C-retain	b	16	12	1188234.4	1069593.8	1306562.5	2274819.6	2137861.3	2572441.3
rpc-shipped	shipped	C-drop	b	16	12	1213906.2	1128343.8	1435093.8	2326346.3	2051771.5	2574287.1
rpc-shipped	shipped	D-retain	b	16	12	1276062.5	1210125.0	1515937.5	2433916.3	2124769.4	3202970.9
rpc-shipped	shipped	D-drop	b	16	12	1255593.8	1159843.8	1434000.0	2367860.2	2200811.1	4033631.7
