# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-root-u-msg	encode	no-unknown	567.4	1.041	0.190	0.344		1.810	0.191	0.348
codec-nounk-U	U-oneof-member-before-known	decode	no-unknown	127.0	0.993	0.682	1.147	1.207	1.682	0.671	1.124
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	encode	no-unknown						1.831		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	no-unknown						1.634		
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	no-unknown						2.064		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	encode	no-unknown						1.832		
codec-nounk-U	U-element-u-len	decode-read	no-unknown	2012.9	0.970	0.776	1.197	1.195	1.542	0.797	1.251
codec-nounk-U	U-root-all	decode-read	no-unknown	725.0	1.049	0.761	1.076	1.085	1.414	0.767	1.097
codec-nounk-U	U-root-before	encode	no-unknown	567.7	1.038	0.191	0.343		1.791	0.192	0.343
codec-nounk-U	U-element-u-len	encode	no-unknown	1233.8	1.000	0.202	0.442		2.181	0.202	0.440
codec-nounk-U	U-nested-u-packed	decode	no-unknown	294.5	0.967	0.741	1.157	1.181	1.561	0.755	1.163
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	encode	no-unknown						2.174		
codec-nounk-U	U-root-group	decode	no-unknown	649.0	1.009	0.768	1.114	1.150	1.450	0.760	1.107
codec-nounk-U	U-nested-u-msg	decode-read	no-unknown	306.6	0.973	0.789	1.160	1.182	1.470	0.783	1.144
codec-nounk-U	U-oneof-member-alone	decode	no-unknown	114.3	0.996	0.728	1.226	1.341	1.683	0.731	1.245
codec-nounk-U	U-oneof-u-varint	decode-read	no-unknown	135.5	1.027	0.693	1.105	1.183	1.594	0.706	1.113
codec-nounk-U	U-element-u-repeated	decode	no-unknown	2083.7	0.968	0.761	1.145	1.150	1.504	0.763	1.136
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt5	encode	no-unknown						1.850		
codec-nounk-U	U-oneof-interleaved	encode	no-unknown	113.5	0.975	0.203	0.440		2.162	0.207	0.461
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	no-unknown						1.651		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	decode	no-unknown						1.492		
codec-nounk-U	U-element-all	decode	no-unknown	2130.3	0.969	0.755	1.129	1.141	1.495	0.753	1.117
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	no-unknown						1.440		
codec-nounk-U	U-root-max-tag	encode	no-unknown	556.8	1.052	0.193	0.349		1.805	0.193	0.349
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt0	encode	no-unknown						1.225		
codec-nounk-U	U-element-all	decode-read	no-unknown	2254.5	0.970	0.770	1.099	1.121	1.426	0.767	1.106
codec-nounk-U	U-oneof-u-msg	decode-read	no-unknown	129.8	1.040	0.720	1.149	1.266	1.595	0.707	1.138
codec-nounk-U	U-oneof-u-fixed32	encode	no-unknown	114.0	0.982	0.202	0.442		2.186	0.203	0.456
codec-nounk-U	U-enum-value-packed	decode-read	no-unknown	110.3	1.201	0.782	1.953	2.102	2.498	0.780	1.964
codec-nounk-U	U-element-u-msg	encode	no-unknown	1230.8	1.002	0.203	0.440		2.169	0.202	0.432
