# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-oneof-member-before-known	decode	retain	129.2	0.980	0.912	1.638	1.684	1.796	0.917	1.639
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	drop						1.250		
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	retain						1.092		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	encode	drop						2.208		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	encode	retain						1.981		
codec-U	U-wire-ListMetricsResponse-batches-as-wt5	encode	drop						1.230		
codec-U	U-wire-ListMetricsResponse-batches-as-wt5	encode	retain						1.330		
codec-U	U-wire-DualResponse-left-as-wt5	decode	drop						1.370		
codec-U	U-wire-DualResponse-left-as-wt5	decode	retain						1.536		
codec-U	U-leaf-u-fixed32	encode	drop	265.5	0.962	0.172	0.294		1.704	0.184	0.315
codec-U	U-leaf-u-fixed32	encode	retain	265.5	0.962	0.238	0.404		1.703	0.255	0.437
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	drop						2.239		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	retain						1.837		
codec-U	U-oneof-u-msg	encode	drop	115.7	0.990	0.198	0.422		2.139	0.200	0.440
codec-U	U-oneof-u-msg	encode	retain	115.7	0.990	0.210	0.468		2.234	0.210	0.484
codec-U	U-leaf-u-packed	encode	drop	223.7	1.153	0.203	0.461		2.271	0.202	0.415
codec-U	U-leaf-u-packed	encode	retain	223.7	1.153	0.275	0.475		1.725	0.276	0.478
codec-nounk-P	P2.2/wide	decode-read	no-unknown	2159343.9	1.189	1.017	1.667	1.565	1.640	1.075	1.756
codec-nounk-P	P1.1	encode	no-unknown	1127.4	1.076	0.167	0.280		1.679	0.131	0.277
codec-nounk-P	P6.1	decode-read	no-unknown	309141.9	1.085	0.705	0.692	0.601	0.982	0.701	0.684
codec-nounk-P	P7.1	decode-read	no-unknown	350.9	0.956	0.740	0.975	0.984	1.318	0.717	0.864
