# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-P	P5.3	encode	no-unknown	45092.1	1.071	1.037	1.000		0.964	0.912	1.057
codec-nounk-P	P5.3	decode	no-unknown	41910.5	0.002	1.029	0.990	1.063	0.962	1.002	0.958
codec-nounk-P	P5.3	decode-read	no-unknown	42645.1	0.002	1.001	0.985	1.042	0.984	0.994	0.981
codec-nounk-P	P5.4	encode	no-unknown	306419.5	1.062	1.142	1.106		0.969	1.077	1.131
codec-nounk-P	P5.4	decode	no-unknown	348103.4	0.000	1.014	0.967	1.003	0.954	1.086	0.905
codec-nounk-P	P5.4	decode-read	no-unknown	304616.5	0.000	1.158	1.139	1.137	0.984	1.146	1.141
codec-nounk-P	P6.1	encode	no-unknown	411601.3	0.804	0.173	0.198		1.140	0.173	0.197
codec-nounk-P	P6.1	decode	no-unknown	291975.3	0.928	0.653	0.589	0.562	0.902	0.664	0.598
codec-nounk-P	P6.1	decode-read	no-unknown	317778.5	0.823	0.693	0.628	0.592	0.906	0.708	0.624
codec-nounk-P	P7.1	decode	no-unknown	338.1	0.713	0.713	1.106	1.190	1.552	0.705	1.104
codec-nounk-P	P7.1	decode-read	no-unknown	348.5	0.723	0.759	1.127	1.199	1.485	0.756	1.119
codec-nounk-U	U-deep-all	encode	no-unknown	1313.6	1.036	0.186	0.415		2.232	0.187	0.413
codec-nounk-U	U-deep-all	decode	no-unknown	2145.6	0.998	0.679	1.274	1.273	1.877	0.685	1.286
codec-nounk-U	U-deep-all	decode-read	no-unknown	2225.0	0.996	0.705	1.267	1.278	1.798	0.704	1.253
codec-nounk-U	U-deep-u-fixed32	encode	no-unknown	1310.1	1.036	0.186	0.416		2.233	0.186	0.412
codec-nounk-U	U-deep-u-fixed32	decode	no-unknown	2108.5	0.947	0.673	1.256	1.272	1.866	0.673	1.254
codec-nounk-U	U-deep-u-fixed32	decode-read	no-unknown	2189.8	0.950	0.704	1.292	1.253	1.834	0.712	1.330
codec-nounk-U	U-deep-u-fixed64	encode	no-unknown	1335.7	1.003	0.184	0.403		2.189	0.189	0.413
codec-nounk-U	U-deep-u-fixed64	decode	no-unknown	2013.7	0.997	0.698	1.277	1.230	1.831	0.693	1.261
codec-nounk-U	U-deep-u-fixed64	decode-read	no-unknown	2161.5	0.965	0.700	1.282	1.195	1.832	0.697	1.270
codec-nounk-U	U-deep-u-len	encode	no-unknown	1321.2	1.010	0.185	0.412		2.230	0.192	0.423
codec-nounk-U	U-deep-u-len	decode	no-unknown	2070.8	0.966	0.683	1.048	1.292	1.534	0.691	1.001
codec-nounk-U	U-deep-u-len	decode-read	no-unknown	2135.4	0.977	0.706	1.285	1.301	1.820	0.711	1.022
codec-nounk-U	U-deep-u-msg	encode	no-unknown	1333.3	1.011	0.181	0.402		2.216	0.185	0.410
