# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-P	P1.2	decode	drop	325856.4	0.934	0.805	0.779	0.807	0.967	0.788	0.783
codec-P	P1.2	decode	retain	325856.4	0.934	0.790	0.790	0.809	1.000	0.783	0.793
codec-P	P4.1	decode-nodrop	drop	170289.9	1.014	0.855	0.927		1.084	0.853	0.927
codec-P	P4.1	decode-nodrop	retain	170289.9	1.014	0.849	0.928		1.093	0.844	0.933
codec-P	P6.1	decode	drop	228287.6	1.076	0.423	0.624	0.551	1.476	0.422	0.639
codec-P	P6.1	decode	retain	228287.6	1.076	0.418	0.610	0.561	1.459	0.435	0.643
codec-P	P6.1	decode-nodrop	drop	287059.6	0.989	0.352	0.534		1.516	0.348	0.530
codec-P	P6.1	decode-nodrop	retain	287059.6	0.989	0.351	0.527		1.503	0.354	0.530
codec-P	P2.4	decode-read	drop	1809136.2	0.993	0.886	0.777	0.763	0.877	0.908	0.811
codec-P	P2.4	decode-read	retain	1809136.2	0.993	0.890	0.777	0.756	0.873	0.895	0.781
codec-P	P1.1	decode	drop	1226.3	1.086	0.810	0.856	0.878	1.057	0.881	0.889
codec-P	P1.1	decode	retain	1226.3	1.086	0.815	0.841	0.842	1.032	0.889	0.934
codec-P	P2.2	decode	drop	1454498.9	1.005	0.870	1.040	1.017	1.196	0.867	1.033
codec-P	P2.2	decode	retain	1454498.9	1.005	0.874	1.071	1.000	1.225	0.847	1.015
codec-P	P2.2/wide	encode	drop	984691.5	1.003	0.271	0.366		1.353	0.260	0.369
codec-P	P2.2/wide	encode	retain	984691.5	1.003	0.286	0.371		1.300	0.285	0.373
codec-P	P5.1	decode-read	drop	104.5	0.808	0.851	0.877	0.853	1.030	0.885	0.902
codec-P	P5.1	decode-read	retain	104.5	0.808	0.814	1.003	0.989	1.232	0.859	0.994
codec-P	P5.4	encode	drop	384938.3	0.988	1.015	0.990		0.975	1.009	0.982
codec-P	P5.4	encode	retain	384938.3	0.988	0.995	0.957		0.961	0.946	0.939
codec-P	P2.2/latin1	decode-read	drop	2128308.6	1.011	0.871	1.013	0.970	1.164	0.911	1.039
codec-P	P2.2/latin1	decode-read	retain	2128308.6	1.011	0.878	1.004	0.955	1.144	0.917	1.012
codec-P	P2.4	decode	drop	1661042.9	1.012	0.902	0.787	0.767	0.873	0.892	0.782
codec-P	P2.4	decode	retain	1661042.9	1.012	0.902	0.771	0.760	0.855	0.878	0.763
codec-P	P2.5	decode	drop	49442.9	1.019	0.815	0.967	0.917	1.187	0.781	0.964
codec-P	P2.5	decode	retain	49442.9	1.019	0.806	0.967	0.921	1.198	0.805	0.963
codec-P	P5.4	decode	drop	326912.9	0.000	0.988	1.001	1.000	1.013	1.046	1.033
codec-P	P5.4	decode	retain	326912.9	0.000	1.000	0.998	0.950	0.997	1.027	1.035
codec-P	P1.2	decode-nodrop	drop	281110.3	0.926	0.724	0.738		1.019	0.716	0.733
codec-P	P1.2	decode-nodrop	retain	281110.3	0.926	0.721	0.739		1.025	0.750	0.737
codec-P	P6.1	decode-read	drop	293638.7	1.090	0.470	0.614	0.576	1.306	0.465	0.615
codec-P	P6.1	decode-read	retain	293638.7	1.090	0.464	0.613	0.564	1.321	0.438	0.598
codec-P	P5.3	decode-read	drop	46568.8	0.002	0.985	0.996	1.004	1.011	0.937	0.980
codec-P	P5.3	decode-read	retain	46568.8	0.002	1.001	1.007	1.007	1.006	1.000	1.002
codec-P	P2.3	encode	drop	441389.0	0.981	0.279	0.426		1.528	0.286	0.430
codec-P	P2.3	encode	retain	441389.0	0.981	0.279	0.429		1.538	0.283	0.440
codec-P	P1.2/latin1	decode-read	drop	584068.7	0.945	0.830	0.832	0.839	1.003	0.821	0.830
codec-P	P1.2/latin1	decode-read	retain	584068.7	0.945	0.820	0.821	0.843	1.001	0.828	0.832
codec-P	P2.2/latin1	decode	drop	2020244.6	1.009	0.869	0.997	0.967	1.147	0.881	0.983
codec-P	P2.2/latin1	decode	retain	2020244.6	1.009	0.869	1.007	0.960	1.159	0.875	0.988
codec-P	P1.2/wide	decode	drop	636596.6	0.979	0.871	0.866	0.867	0.994	0.855	0.864
codec-P	P1.2/wide	decode	retain	636596.6	0.979	0.812	0.841	0.880	1.036	0.844	0.854
codec-P	P5.2	decode-read	drop	1683.3	0.057	0.991	0.992	0.998	1.002	0.961	0.994
codec-P	P5.2	decode-read	retain	1683.3	0.057	0.982	1.009	1.008	1.027	0.983	1.027
codec-P	P2.2	decode-nodrop	drop	972666.3	1.011	0.876	1.071		1.223	0.879	1.066
codec-P	P2.2	decode-nodrop	retain	972666.3	1.011	0.871	1.061		1.219	0.869	1.076
codec-P	P3.1	encode	drop	18243.7	1.027	0.174	0.314		1.804	0.175	0.313
codec-P	P3.1	encode	retain	18243.7	1.027	0.220	0.325		1.476	0.213	0.324
codec-P	P2.3	decode	drop	1225961.6	1.020	0.909	0.805	0.758	0.886	0.957	0.800
codec-P	P2.3	decode	retain	1225961.6	1.020	0.904	0.803	0.766	0.889	0.908	0.797
codec-P	P2.2/wide	decode	drop	2414247.6	1.013	0.891	1.001	0.968	1.124	0.894	0.975
codec-P	P2.2/wide	decode	retain	2414247.6	1.013	0.892	1.004	0.963	1.125	0.896	1.000
codec-P	P5.1	decode	drop	102.0	0.850	0.874	0.894	0.919	1.023	0.873	0.883
codec-P	P5.1	decode	retain	102.0	0.850	0.845	0.977	1.013	1.157	0.844	0.969
codec-P	P1.1	encode	drop	1054.9	1.040	0.172	0.267		1.552	0.180	0.274
codec-P	P1.1	encode	retain	1054.9	1.040	0.223	0.282		1.263	0.208	0.291
codec-P	P5.1	encode	drop	52.8	1.054	0.261	0.465		1.783	0.265	0.476
codec-P	P5.1	encode	retain	52.8	1.054	0.318	0.452		1.422	0.319	0.467
codec-P	P2.2	decode-read	drop	1517345.2	1.016	0.911	1.054	1.014	1.157	0.919	1.032
codec-P	P2.2	decode-read	retain	1517345.2	1.016	0.909	1.060	1.008	1.166	0.878	1.026
codec-P	P2.1	decode-read	drop	2274.6	0.887	0.708	0.874	0.938	1.235	0.702	0.941
codec-P	P2.1	decode-read	retain	2274.6	0.887	0.720	1.016	0.983	1.410	0.711	0.990
codec-P	P2.3	decode-read	drop	1275014.9	1.021	0.915	0.811	0.788	0.887	0.924	0.808
codec-P	P2.3	decode-read	retain	1275014.9	1.021	0.917	0.802	0.769	0.874	0.931	0.816
codec-P	P2.5	encode	drop	25260.0	0.999	0.215	0.360		1.677	0.223	0.369
codec-P	P2.5	encode	retain	25260.0	0.999	0.241	0.372		1.542	0.248	0.379
codec-P	P1.2/wide	decode-read	drop	616507.4	0.946	0.865	0.840	0.872	0.970	0.874	0.849
codec-P	P1.2/wide	decode-read	retain	616507.4	0.946	0.843	0.852	0.875	1.011	0.862	0.853
codec-P	P7.1	decode-read	drop	346.1	1.012	0.713	0.951	1.016	1.333	0.602	0.917
codec-P	P7.1	decode-read	retain	346.1	1.012	0.721	0.989	1.062	1.372	0.718	0.986
codec-P	P2.2/latin1	encode	drop	983255.9	0.992	0.261	0.365		1.401	0.271	0.385
codec-P	P2.2/latin1	encode	retain	983255.9	0.992	0.274	0.384		1.400	0.279	0.386
