# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-P	P2.2/wide	encode	retain	1056312.6	1.014	0.252	0.331		1.310	0.254	0.332
codec-P	P5.1	decode-read	drop	103.4	0.878	0.835	0.882	0.957	1.056	0.839	0.945
codec-P	P5.1	decode-read	retain	103.4	0.878	0.826	0.966	1.031	1.170	0.833	0.971
codec-P	P5.4	encode	drop	363160.2	0.991	1.012	0.984		0.972	1.028	1.003
codec-P	P5.4	encode	retain	363160.2	0.991	1.011	0.971		0.960	1.041	0.962
codec-P	P2.2/latin1	decode-read	drop	1724390.6	1.031	0.882	1.021	0.982	1.158	0.880	1.019
codec-P	P2.2/latin1	decode-read	retain	1724390.6	1.031	0.899	1.011	0.984	1.124	0.899	1.016
codec-P	P2.4	decode	drop	1502089.9	1.005	0.892	0.786	0.768	0.881	0.890	0.752
codec-P	P2.4	decode	retain	1502089.9	1.005	0.924	0.782	0.760	0.847	0.881	0.754
codec-P	P2.5	decode	drop	48147.9	0.999	0.818	0.975	0.923	1.191	0.821	0.965
codec-P	P2.5	decode	retain	48147.9	0.999	0.836	0.972	0.928	1.163	0.811	0.953
codec-P	P5.4	decode	drop	325182.0	0.000	1.001	1.009	1.003	1.008	1.001	0.997
codec-P	P5.4	decode	retain	325182.0	0.000	0.995	1.008	1.004	1.013	0.997	0.999
codec-P	P1.2	decode-nodrop	drop	314306.4	0.948	0.752	0.781		1.039	0.761	0.757
codec-P	P1.2	decode-nodrop	retain	314306.4	0.948	0.747	0.779		1.043	0.870	0.874
codec-P	P6.1	decode-read	drop	332325.8	1.046	0.661	0.609	0.550	0.921	0.669	0.610
codec-P	P6.1	decode-read	retain	332325.8	1.046	0.675	0.613	0.547	0.908	0.671	0.611
codec-P	P5.3	decode-read	drop	41520.5	0.002	1.002	1.003	1.013	1.001	0.997	1.003
codec-P	P5.3	decode-read	retain	41520.5	0.002	1.003	1.005	1.008	1.002	0.994	0.996
codec-P	P2.3	encode	drop	505885.6	0.996	0.251	0.379		1.509	0.258	0.394
codec-P	P2.3	encode	retain	505885.6	0.996	0.260	0.392		1.510	0.263	0.399
codec-P	P1.2/latin1	decode-read	drop	496169.8	0.935	0.853	0.857	0.889	1.004	0.847	0.862
codec-P	P1.2/latin1	decode-read	retain	496169.8	0.935	0.837	0.869	0.875	1.038	0.842	0.865
codec-P	P2.2/latin1	decode	drop	1995817.5	1.008	0.864	1.000	0.955	1.157	0.863	0.989
codec-P	P2.2/latin1	decode	retain	1995817.5	1.008	0.882	1.003	0.958	1.136	0.881	0.982
codec-P	P1.2/wide	decode	drop	707468.5	0.981	0.879	0.863	0.891	0.983	0.860	0.860
codec-P	P1.2/wide	decode	retain	707468.5	0.981	0.855	0.870	0.885	1.018	0.848	0.864
codec-P	P5.2	decode-read	drop	1687.8	0.056	0.981	0.988	0.994	1.008	1.014	1.018
codec-P	P5.2	decode-read	retain	1687.8	0.056	0.980	0.997	0.998	1.017	1.006	1.026
codec-P	P2.2	decode-nodrop	drop	1106932.9	0.981	0.852	1.052		1.236	0.848	1.047
codec-P	P2.2	decode-nodrop	retain	1106932.9	0.981	0.881	1.044		1.185	0.878	1.050
codec-P	P3.1	encode	drop	23016.0	1.018	0.156	0.276		1.767	0.157	0.271
codec-P	P3.1	encode	retain	23016.0	1.018	0.195	0.269		1.377	0.197	0.267
codec-P	P2.3	decode	drop	1200264.1	1.018	0.917	0.818	0.776	0.893	0.919	0.811
codec-P	P2.3	decode	retain	1200264.1	1.018	0.939	0.816	0.773	0.870	0.944	0.811
codec-P	P2.2/wide	decode	drop	2405027.0	1.008	0.897	1.006	0.980	1.121	0.932	1.133
codec-P	P2.2/wide	decode	retain	2405027.0	1.008	0.902	1.022	0.965	1.133	1.007	1.133
codec-P	P5.1	decode	drop	100.3	0.860	0.826	0.870	0.953	1.053	0.838	0.875
codec-P	P5.1	decode	retain	100.3	0.860	0.815	0.963	1.026	1.181	0.858	1.036
codec-P	P1.1	encode	drop	1228.4	1.063	0.159	0.253		1.586	0.158	0.250
codec-P	P1.1	encode	retain	1228.4	1.063	0.196	0.245		1.248	0.194	0.244
codec-P	P5.1	encode	drop	54.3	1.007	0.232	0.407		1.759	0.233	0.409
codec-P	P5.1	encode	retain	54.3	1.007	0.283	0.416		1.469	0.286	0.418
codec-P	P2.2	decode-read	drop	1480915.0	0.998	0.894	1.061	1.019	1.186	0.887	1.063
codec-P	P2.2	decode-read	retain	1480915.0	0.998	0.915	1.059	1.015	1.157	0.915	1.062
codec-P	P2.1	decode-read	drop	2325.3	0.961	0.794	0.956	0.959	1.204	0.682	0.952
codec-P	P2.1	decode-read	retain	2325.3	0.961	0.812	0.981	0.984	1.208	0.706	0.967
codec-P	P2.3	decode-read	drop	1285003.8	1.005	0.916	0.813	0.782	0.888	0.914	0.815
codec-P	P2.3	decode-read	retain	1285003.8	1.005	0.919	0.806	0.781	0.877	0.923	0.816
codec-P	P2.5	encode	drop	28292.1	1.004	0.192	0.309		1.607	0.192	0.307
codec-P	P2.5	encode	retain	28292.1	1.004	0.214	0.323		1.510	0.213	0.322
codec-P	P1.2/wide	decode-read	drop	593828.3	0.976	0.911	0.874	0.894	0.959	0.869	0.861
codec-P	P1.2/wide	decode-read	retain	593828.3	0.976	0.863	0.866	0.888	1.004	0.853	0.861
codec-P	P7.1	decode-read	drop	347.6	1.011	0.744	0.936	1.003	1.259	0.735	0.932
codec-P	P7.1	decode-read	retain	347.6	1.011	0.725	0.970	1.055	1.338	0.724	0.967
codec-P	P2.2/latin1	encode	drop	1055210.0	1.012	0.238	0.328		1.382	0.251	0.335
codec-P	P2.2/latin1	encode	retain	1055210.0	1.012	0.248	0.343		1.380	0.255	0.357
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	decode-read	drop						1.142		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	decode-read	retain						1.134		
codec-U	U-wire-ListMetricsResponse-batches-as-wt5	encode	drop						1.230		
codec-U	U-wire-ListMetricsResponse-batches-as-wt5	encode	retain						1.212		
codec-U	U-nested-u-varint	encode	drop	272.8	1.051	0.176	0.300		1.701	0.171	0.296
codec-U	U-nested-u-varint	encode	retain	272.8	1.051	0.219	0.319		1.457	0.219	0.316
codec-U	U-oneof-member-after-known	decode	drop	126.6	0.984	0.733	0.870	0.979	1.186	0.731	0.871
codec-U	U-oneof-member-after-known	decode	retain	126.6	0.984	0.852	1.284	1.389	1.507	0.858	1.288
codec-U	U-wire-ListResultsResponse-results-as-wt1	decode-read	drop						1.009		
codec-U	U-wire-ListResultsResponse-results-as-wt1	decode-read	retain						1.141		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode-read	drop						1.159		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode-read	retain						1.221		
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	decode-read	drop						0.895		
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	decode-read	retain						0.908		
codec-U	U-wire-ListResultsResponse-page-as-wt5	decode-read	drop						1.014		
codec-U	U-wire-ListResultsResponse-page-as-wt5	decode-read	retain						1.153		
codec-U	U-nested-u-repeated	encode	drop	223.6	1.063	0.181	0.309		1.702	0.175	0.293
codec-U	U-nested-u-repeated	encode	retain	223.6	1.063	0.241	0.320		1.330	0.217	0.312
codec-U	U-wire-ListProbeResponse-probes-as-wt0	decode-read	drop						1.135		
codec-U	U-wire-ListProbeResponse-probes-as-wt0	decode-read	retain						1.285		
codec-U	U-nested-u-packed	decode-read	drop	237.2	1.083	0.892	0.937	0.980	1.050	0.877	0.902
codec-U	U-nested-u-packed	decode-read	retain	237.2	1.083	0.929	1.135	1.168	1.222	0.914	1.102
codec-U	U-enum-value-127	decode	drop	75.8	1.345	1.088	1.473	1.611	1.354	1.098	1.491
codec-U	U-enum-value-127	decode	retain	75.8	1.345	1.187	1.593	1.840	1.342	1.194	1.611
codec-U	U-element-u-varint	encode	drop	1377.9	1.003	0.182	0.316		1.738	0.182	0.316
codec-U	U-element-u-varint	encode	retain	1377.9	1.003	0.233	0.332		1.427	0.231	0.331
codec-U	U-enum-value-127	encode	drop	57.4	1.042	0.263	0.554		2.107	0.256	0.534
codec-U	U-enum-value-127	encode	retain	57.4	1.042	0.338	0.571		1.691	0.339	0.571
codec-U	U-root-u-fixed32	decode-read	drop	623.1	1.073	0.901	0.909	0.941	1.009	0.902	0.913
codec-U	U-root-u-fixed32	decode-read	retain	623.1	1.073	0.888	1.039	1.052	1.169	0.894	1.035
codec-U	U-nested-all	decode-read	drop	398.5	1.013	0.765	0.790	0.820	1.033	0.730	0.768
codec-U	U-nested-all	decode-read	retain	398.5	1.013	1.319	1.677	1.708	1.272	1.235	1.560
codec-U	U-leaf-u-fixed32	decode	drop	306.7	1.018	0.831	0.878	0.927	1.056	0.825	0.866
codec-U	U-leaf-u-fixed32	decode	retain	306.7	1.018	0.951	1.181	1.219	1.242	0.940	1.161
codec-U	U-wire-ListMetricsResponse-batches-as-wt5	decode-read	drop						0.922		
codec-U	U-wire-ListMetricsResponse-batches-as-wt5	decode-read	retain						0.992		
codec-U	U-element-u-len	decode	drop	1798.2	0.986	0.755	1.139	1.109	1.509	0.763	1.133
codec-U	U-element-u-len	decode	retain	1798.2	0.986	0.794	1.215	1.178	1.531	0.792	1.209
codec-U	U-oneof-u-repeated	decode	drop	139.9	0.996	0.697	0.818	0.892	1.174	0.695	0.811
codec-U	U-oneof-u-repeated	decode	retain	139.9	0.996	0.905	1.330	1.453	1.470	0.904	1.321
codec-U	U-element-u-repeated	decode-read	drop	2149.6	0.982	0.781	0.968	0.947	1.239	0.789	0.972
codec-U	U-element-u-repeated	decode-read	retain	2149.6	0.982	0.845	1.078	1.054	1.275	0.850	1.067
codec-U	U-element-u-msg	decode-read	drop	2118.3	0.984	0.787	0.971	0.949	1.234	0.792	0.982
codec-U	U-element-u-msg	decode-read	retain	2118.3	0.984	0.826	1.047	1.030	1.267	0.825	1.055
codec-U	U-nested-before	decode-read	drop	391.5	1.052	0.820	0.884	0.898	1.078	0.837	0.900
codec-U	U-nested-before	decode-read	retain	391.5	1.052	1.262	1.756	1.800	1.391	1.254	1.773
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode	drop						1.215		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode	retain						1.203		
codec-U	U-root-group	decode-read	drop	678.4	1.085	0.865	0.894	0.933	1.035	0.873	0.902
codec-U	U-root-group	decode-read	retain	678.4	1.085	0.959	1.094	1.048	1.140	0.957	1.091
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	decode	drop						1.100		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	decode	retain						1.098		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode	drop						1.219		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode	retain						1.193		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode-read	drop						1.206		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode-read	retain						1.169		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt1	encode	drop						1.591		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt1	encode	retain						1.496		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt1	encode	drop						1.833		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt1	encode	retain						1.460		
codec-U	U-root-interleaved	encode	drop	624.1	1.051	0.161	0.248		1.541	0.161	0.251
codec-U	U-root-interleaved	encode	retain	624.1	1.051	0.195	0.261		1.336	0.197	0.261
codec-U	U-root-u-fixed32	decode	drop	599.0	1.061	0.854	0.883	0.917	1.034	0.733	0.846
codec-U	U-root-u-fixed32	decode	retain	599.0	1.061	0.877	1.006	1.034	1.147	0.840	0.958
codec-U	U-element-u-fixed64	encode	drop	1379.2	1.011	0.182	0.316		1.738	0.182	0.318
codec-U	U-element-u-fixed64	encode	retain	1379.2	1.011	0.212	0.339		1.597	0.212	0.336
codec-U	U-element-u-varint	decode-read	drop	1883.8	0.990	0.780	1.083	1.059	1.388	0.773	1.086
codec-U	U-element-u-varint	decode-read	retain	1883.8	0.990	0.808	1.172	1.142	1.451	0.810	1.167
codec-U	U-element-u-msg	decode	drop	2033.5	0.851	0.677	0.951	0.928	1.405	0.672	0.955
codec-U	U-element-u-msg	decode	retain	2033.5	0.851	0.707	1.044	1.028	1.478	0.706	1.048
codec-U	U-oneof-u-packed	decode	drop	128.7	0.989	0.716	0.849	0.928	1.186	0.713	0.850
codec-U	U-oneof-u-packed	decode	retain	128.7	0.989	0.833	1.256	1.374	1.508	0.829	1.252
codec-U	U-root-u-packed	decode-read	drop	624.1	1.095	0.903	0.921	0.948	1.020	0.913	0.918
codec-U	U-root-u-packed	decode-read	retain	624.1	1.095	0.980	1.122	1.093	1.145	0.983	1.125
codec-U	U-leaf-u-len	encode	drop	271.5	1.057	0.177	0.300		1.698	0.174	0.294
codec-U	U-leaf-u-len	encode	retain	271.5	1.057	0.222	0.328		1.477	0.219	0.322
codec-U	U-wire-ListResultsResponse-page-as-wt1	encode	drop						1.532		
codec-U	U-wire-ListResultsResponse-page-as-wt1	encode	retain						1.309		
codec-U	U-root-all	decode	drop	702.9	1.033	0.792	0.831	0.853	1.050	0.796	0.832
codec-U	U-root-all	decode	retain	702.9	1.033	1.007	1.296	1.307	1.287	1.009	1.301
codec-U	U-enum-value-packed	encode	drop	104.8	1.464	0.245	0.692		2.825	0.243	0.697
codec-U	U-enum-value-packed	encode	retain	104.8	1.464	0.288	0.672		2.336	0.290	0.690
codec-U	U-nested-u-fixed64	decode-read	drop	303.9	1.061	0.885	0.925	0.965	1.046	0.853	0.886
codec-U	U-nested-u-fixed64	decode-read	retain	303.9	1.061	0.913	1.109	1.152	1.215	0.898	1.096
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	encode	drop						1.759		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	encode	retain						1.604		
codec-U	U-enum-value-127	decode-read	drop	83.4	1.449	1.193	1.487	1.629	1.247	1.186	1.507
codec-U	U-enum-value-127	decode-read	retain	83.4	1.449	1.220	1.647	1.794	1.351	1.231	1.644
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode-read	drop						1.051		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode-read	retain						1.332		
codec-U	U-leaf-u-packed	decode	drop	301.9	1.056	0.858	0.907	0.945	1.056	0.857	0.867
codec-U	U-leaf-u-packed	decode	retain	301.9	1.056	0.964	1.184	1.228	1.228	0.940	1.171
codec-U	U-deep-u-fixed64	decode	drop	2063.8	0.975	0.771	0.962	0.941	1.248	0.887	1.103
codec-U	U-deep-u-fixed64	decode	retain	2063.8	0.975	0.832	1.050	1.038	1.262	0.966	1.207
codec-U	U-nested-interleaved	encode	drop	273.8	1.069	0.176	0.300		1.706	0.172	0.299
codec-U	U-nested-interleaved	encode	retain	273.8	1.069	0.217	0.357		1.645	0.216	0.357
codec-U	U-deep-u-len	decode	drop	1851.4	0.966	0.697	0.976	0.936	1.399	0.779	0.981
codec-U	U-deep-u-len	decode	retain	1851.4	0.966	0.835	1.053	1.015	1.260	0.847	1.075
codec-U	U-deep-u-len	decode-read	drop	1716.3	0.988	0.794	0.976	0.939	1.229	0.689	0.950
codec-U	U-deep-u-len	decode-read	retain	1716.3	0.988	0.840	1.069	1.061	1.273	0.727	1.043
codec-U	U-wire-ListResultsResponse-page-as-wt2	decode	drop						1.054		
codec-U	U-wire-ListResultsResponse-page-as-wt2	decode	retain						1.171		
codec-U	U-nested-interleaved	decode	drop	376.0	1.046	0.779	0.846	0.889	1.085	0.814	0.856
codec-U	U-nested-interleaved	decode	retain	376.0	1.046	1.243	1.728	1.751	1.391	1.274	1.756
codec-U	U-root-u-repeated	decode	drop	607.8	1.086	0.864	0.904	0.930	1.046	0.833	0.850
codec-U	U-root-u-repeated	decode	retain	607.8	1.086	1.004	1.068	1.085	1.064	0.898	0.992
codec-U	U-leaf-u-fixed64	encode	drop	267.9	1.074	0.177	0.299		1.692	0.175	0.295
codec-U	U-leaf-u-fixed64	encode	retain	267.9	1.074	0.222	0.328		1.473	0.223	0.329
codec-U	U-oneof-u-fixed32	decode	drop	128.6	0.995	0.705	0.842	0.919	1.193	0.698	0.834
codec-U	U-oneof-u-fixed32	decode	retain	128.6	0.995	0.815	1.254	1.370	1.538	0.812	1.253
codec-U	U-deep-u-fixed64	encode	drop	1363.1	1.013	0.181	0.313		1.728	0.180	0.314
codec-U	U-deep-u-fixed64	encode	retain	1363.1	1.013	0.210	0.332		1.580	0.211	0.331
codec-U	U-leaf-all	decode	drop	469.6	1.077	0.668	0.724	0.746	1.085	0.659	0.709
codec-U	U-leaf-all	decode	retain	469.6	1.077	1.557	2.115	2.131	1.359	1.537	2.104
codec-U	U-leaf-u-varint	decode	drop	314.2	1.061	0.831	0.861	0.902	1.035	0.813	0.842
codec-U	U-leaf-u-varint	decode	retain	314.2	1.061	0.927	1.130	1.183	1.219	0.909	1.119
codec-U	U-deep-u-packed	decode-read	drop	2105.0	0.983	0.787	0.962	0.953	1.223	0.790	0.970
codec-U	U-deep-u-packed	decode-read	retain	2105.0	0.983	0.815	1.034	1.008	1.268	0.835	1.030
codec-U	U-deep-u-varint	decode-read	drop	2147.3	0.990	0.799	0.973	0.957	1.219	0.803	0.972
codec-U	U-deep-u-varint	decode-read	retain	2147.3	0.990	0.848	1.054	1.036	1.243	0.853	1.046
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	decode	drop						0.909		
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	decode	retain						0.939		
codec-U	U-leaf-u-msg	decode	drop	298.3	1.030	0.815	0.875	0.920	1.073	0.796	0.853
codec-U	U-leaf-u-msg	decode	retain	298.3	1.030	0.928	1.157	1.205	1.247	0.899	1.117
codec-U	U-wire-DualResponse-left-as-wt5	decode	drop						1.307		
codec-U	U-wire-DualResponse-left-as-wt5	decode	retain						1.463		
codec-U	U-deep-u-msg	decode	drop	1838.5	0.973	0.757	1.082	1.051	1.428	0.757	1.099
codec-U	U-deep-u-msg	decode	retain	1838.5	0.973	0.794	1.167	1.146	1.471	0.806	1.179
codec-U	U-wire-ListProbeResponse-probes-as-wt1	decode	drop						1.135		
codec-U	U-wire-ListProbeResponse-probes-as-wt1	decode	retain						1.321		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode-read	drop						1.207		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode-read	retain						1.220		
codec-U	U-root-u-packed	encode	drop	628.3	1.047	0.162	0.249		1.536	0.161	0.250
codec-U	U-root-u-packed	encode	retain	628.3	1.047	0.200	0.263		1.317	0.203	0.265
codec-U	U-wire-DualResponse-left-as-wt5	decode-read	drop						1.252		
codec-U	U-wire-DualResponse-left-as-wt5	decode-read	retain						1.435		
codec-U	U-deep-all	encode	drop	1369.5	1.004	0.183	0.312		1.708	0.183	0.315
codec-U	U-deep-all	encode	retain	1369.5	1.004	0.212	0.334		1.576	0.210	0.335
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt2	encode	drop						1.646		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt2	encode	retain						1.503		
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	decode	drop						0.892		
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	decode	retain						0.928		
codec-U	U-nested-interleaved	decode-read	drop	390.5	1.049	0.790	0.851	0.877	1.077	0.784	0.838
codec-U	U-nested-interleaved	decode-read	retain	390.5	1.049	1.245	1.754	1.773	1.409	1.232	1.703
codec-U	U-nested-u-fixed32	decode-read	drop	300.9	1.035	0.850	0.887	0.931	1.044	0.848	0.883
codec-U	U-nested-u-fixed32	decode-read	retain	300.9	1.035	0.893	1.094	1.141	1.224	0.884	1.075
codec-U	U-wire-ListResultsResponse-results-as-wt5	decode-read	drop						1.018		
codec-U	U-wire-ListResultsResponse-results-as-wt5	decode-read	retain						1.135		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	decode	drop						1.103		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	decode	retain						1.104		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode	drop						1.057		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode	retain						1.337		
codec-U	U-oneof-u-fixed32	decode-read	drop	135.1	1.009	0.733	0.849	0.951	1.158	0.668	0.841
