# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-wire-ListProbeResponse-probes-as-wt0	decode	retain						1.376		
codec-U	U-oneof-interleaved	decode	drop	209.1	0.955	0.581	0.736	0.786	1.265	0.583	0.743
codec-U	U-oneof-interleaved	decode	retain	209.1	0.955	1.142	1.827	1.877	1.600	1.147	1.845
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode-read	drop						1.206		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode-read	retain						1.242		
codec-U	U-nested-all	decode	drop	393.6	0.949	0.659	0.721	0.760	1.094	0.663	0.720
codec-U	U-nested-all	decode	retain	393.6	0.949	1.136	1.441	1.479	1.268	1.148	1.436
codec-U	U-enum-value-999	encode	drop	55.9	1.049	0.300	0.628		2.092	0.297	0.617
codec-U	U-enum-value-999	encode	retain	55.9	1.049	0.356	0.682		1.917	0.352	0.676
codec-U	U-oneof-u-fixed64	encode	drop	111.3	1.031	0.209	0.441		2.115	0.209	0.452
codec-U	U-oneof-u-fixed64	encode	retain	111.3	1.031	0.214	0.467		2.183	0.214	0.486
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	encode	drop						2.230		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	encode	retain						1.980		
codec-U	U-deep-u-fixed64	decode-read	drop	2023.5	0.987	0.791	0.988	0.973	1.248	0.758	0.994
codec-U	U-deep-u-fixed64	decode-read	retain	2023.5	0.987	0.818	1.091	1.068	1.333	0.810	1.098
codec-U	U-leaf-u-varint	decode-read	drop	295.4	1.004	0.804	0.826	0.855	1.027	0.770	0.790
codec-U	U-leaf-u-varint	decode-read	retain	295.4	1.004	0.865	1.067	1.107	1.233	0.870	1.046
codec-U	U-root-u-varint	decode	drop	631.4	1.035	0.812	0.838	0.852	1.033	0.784	0.837
codec-U	U-root-u-varint	decode	retain	631.4	1.035	0.809	0.929	0.957	1.148	0.799	0.919
codec-U	U-nested-u-varint	decode	drop	310.4	0.956	0.721	0.795	0.831	1.102	0.729	0.795
codec-U	U-nested-u-varint	decode	retain	310.4	0.956	0.777	0.987	1.030	1.270	0.791	0.990
codec-U	U-root-before	decode-read	drop	725.5	1.022	0.796	0.823	0.830	1.034	0.788	0.817
codec-U	U-root-before	decode-read	retain	725.5	1.022	1.070	1.195	1.231	1.116	1.099	1.218
codec-U	U-oneof-all	encode	drop	100.4	0.985	0.208	0.442		2.127	0.210	0.447
codec-U	U-oneof-all	encode	retain	100.4	0.985	0.231	0.495		2.144	0.228	0.487
codec-U	U-nested-group	decode-read	drop	299.3	0.992	0.761	0.771	0.823	1.013	0.771	0.807
codec-U	U-nested-group	decode-read	retain	299.3	0.992	0.821	0.943	0.982	1.149	0.829	0.978
codec-U	U-root-u-msg	decode-read	drop	628.2	1.053	0.860	0.833	0.880	0.969	0.850	0.828
codec-U	U-root-u-msg	decode-read	retain	628.2	1.053	0.865	0.961	0.963	1.112	0.860	0.930
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode	drop						1.233		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode	retain						1.239		
codec-U	U-oneof-u-packed	encode	drop	112.9	0.990	0.207	0.442		2.139	0.201	0.443
codec-U	U-oneof-u-packed	encode	retain	112.9	0.990	0.213	0.466		2.189	0.223	0.458
codec-U	U-nested-group	decode	drop	336.1	0.967	0.722	0.785	0.824	1.087	0.736	0.794
codec-U	U-nested-group	decode	retain	336.1	0.967	0.779	0.955	1.003	1.227	0.791	0.966
codec-U	U-oneof-u-msg	encode	drop	93.5	1.001	0.298	0.442		1.485	0.324	0.473
codec-U	U-oneof-u-msg	encode	retain	93.5	1.001	0.213	0.472		2.217	0.224	0.502
codec-U	U-element-u-repeated	encode	drop	1002.5	1.015	0.211	0.450		2.128	0.208	0.456
codec-U	U-element-u-repeated	encode	retain	1002.5	1.015	0.249	0.476		1.910	0.241	0.464
codec-U	U-wire-ListResultsResponse-page-as-wt1	decode	drop						1.005		
codec-U	U-wire-ListResultsResponse-page-as-wt1	decode	retain						1.111		
codec-U	U-root-u-fixed32	encode	drop	554.1	1.038	0.191	0.358		1.873	0.189	0.364
codec-U	U-root-u-fixed32	encode	retain	554.1	1.038	0.220	0.366		1.660	0.223	0.356
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	encode	drop						2.005		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	encode	retain						1.873		
codec-U	U-oneof-member-alone	encode	drop	76.2	0.978	0.219	0.584		2.665	0.217	0.587
codec-U	U-oneof-member-alone	encode	retain	76.2	0.978	0.261	0.601		2.298	0.249	0.602
codec-U	U-nested-u-fixed64	encode	drop	238.4	1.054	0.206	0.422		2.050	0.208	0.414
codec-U	U-nested-u-fixed64	encode	retain	238.4	1.054	0.272	0.439		1.614	0.254	0.439
codec-U	U-root-u-len	encode	drop	554.3	1.042	0.194	0.355		1.826	0.195	0.358
codec-U	U-root-u-len	encode	retain	554.3	1.042	0.222	0.366		1.648	0.222	0.368
codec-U	U-enum-value-2147483647	encode	drop	68.5	1.047	0.295	0.549		1.861	0.293	0.534
codec-U	U-enum-value-2147483647	encode	retain	68.5	1.047	0.332	0.601		1.810	0.316	0.602
codec-U	U-root-u-fixed64	decode-read	drop	639.7	1.025	0.838	0.859	0.875	1.025	0.845	0.856
codec-U	U-root-u-fixed64	decode-read	retain	639.7	1.025	0.843	0.941	0.966	1.116	0.848	0.940
